species,gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster
fetal,AGPAT1,9.01E-26,0.283402769,0.261,0.219,2.29E-21,chromaffin cells
fetal,NCKAP1,9.33E-26,0.251895413,0.294,0.249,2.38E-21,chromaffin cells
fetal,DNAJC9,1.35E-25,0.269387912,0.272,0.229,3.44E-21,chromaffin cells
fetal,CGGBP1,2.01E-25,0.270148204,0.35,0.311,5.12E-21,chromaffin cells
fetal,ELF2,3.11E-25,0.275500701,0.27,0.229,7.93E-21,chromaffin cells
fetal,STX12,4.85E-25,0.283329144,0.293,0.252,1.23E-20,chromaffin cells
fetal,AIG1,6.07E-25,0.260635077,0.273,0.231,1.55E-20,chromaffin cells
fetal,CRYZL1,6.50E-25,0.29905326,0.252,0.212,1.65E-20,chromaffin cells
fetal,CHD6,6.62E-25,0.278680306,0.319,0.281,1.68E-20,chromaffin cells
fetal,COMMD3,7.47E-25,0.25734955,0.329,0.289,1.90E-20,chromaffin cells
fetal,PCGF2,1.81E-24,0.259575083,0.262,0.218,4.60E-20,chromaffin cells
fetal,MIA3,2.05E-24,0.31660541,0.269,0.23,5.22E-20,chromaffin cells
fetal,FRG1,2.34E-24,0.287396752,0.362,0.331,5.96E-20,chromaffin cells
fetal,FAM210B,3.33E-24,0.2557641,0.297,0.256,8.48E-20,chromaffin cells
fetal,CUL5,3.45E-24,0.291051886,0.333,0.298,8.78E-20,chromaffin cells
fetal,SLU7,4.29E-24,0.303625038,0.256,0.218,1.09E-19,chromaffin cells
fetal,CHCHD3,4.68E-24,0.304848281,0.347,0.314,1.19E-19,chromaffin cells
fetal,TOPORS,4.75E-24,0.282207745,0.305,0.266,1.21E-19,chromaffin cells
fetal,PIN4,1.31E-23,0.254760999,0.365,0.33,3.34E-19,chromaffin cells
fetal,TXNDC15,2.15E-23,0.271760517,0.289,0.249,5.48E-19,chromaffin cells
fetal,NDUFV3,2.42E-23,0.270244153,0.384,0.353,6.15E-19,chromaffin cells
fetal,HERC1,5.79E-23,0.274152644,0.268,0.228,1.47E-18,chromaffin cells
fetal,VPS51,1.26E-22,0.263237344,0.309,0.272,3.20E-18,chromaffin cells
fetal,USP47,1.49E-22,0.266029416,0.348,0.313,3.78E-18,chromaffin cells
fetal,NSFL1C,1.54E-22,0.275537857,0.321,0.288,3.91E-18,chromaffin cells
fetal,RNF19A,1.57E-22,0.267673968,0.293,0.254,4.01E-18,chromaffin cells
fetal,ZNF451,2.25E-22,0.27919734,0.27,0.233,5.73E-18,chromaffin cells
fetal,ETNK1,3.05E-22,0.293322231,0.302,0.268,7.75E-18,chromaffin cells
fetal,PPP4R3A,3.78E-22,0.297894586,0.27,0.234,9.62E-18,chromaffin cells
fetal,DHX9,4.03E-22,0.25697036,0.404,0.376,1.02E-17,chromaffin cells
fetal,VPS36,6.93E-22,0.254314003,0.314,0.276,1.76E-17,chromaffin cells
fetal,IGBP1,1.03E-21,0.254072154,0.41,0.384,2.62E-17,chromaffin cells
fetal,IFT52,1.11E-21,0.302505966,0.269,0.233,2.82E-17,chromaffin cells
fetal,USP34,1.71E-21,0.289559441,0.324,0.29,4.35E-17,chromaffin cells
fetal,GPATCH8,2.56E-21,0.297197058,0.311,0.277,6.52E-17,chromaffin cells
fetal,SECISBP2,5.56E-21,0.264460186,0.315,0.281,1.41E-16,chromaffin cells
fetal,ARIH1,5.72E-21,0.281475163,0.266,0.229,1.46E-16,chromaffin cells
fetal,NDUFS1,8.59E-21,0.251471028,0.315,0.281,2.19E-16,chromaffin cells
fetal,JKAMP,1.10E-20,0.259703076,0.268,0.232,2.79E-16,chromaffin cells
fetal,EPN2,2.43E-20,0.275010641,0.269,0.234,6.20E-16,chromaffin cells
fetal,SFSWAP,7.89E-20,0.277888507,0.304,0.27,2.01E-15,chromaffin cells
fetal,SUZ12,2.31E-18,0.260877974,0.33,0.301,5.88E-14,chromaffin cells
fetal,DHX29,1.33E-17,0.261215341,0.347,0.319,3.38E-13,chromaffin cells
fetal,DNMT3A,5.81E-17,0.273241989,0.29,0.259,1.48E-12,chromaffin cells
fetal,HBA2,9.70E-16,0.535641555,0.322,0.291,2.47E-11,chromaffin cells
fetal,GPS1,1.50E-14,0.263279491,0.265,0.238,3.81E-10,chromaffin cells
fetal,SEPHS1,2.52E-14,0.267469495,0.286,0.26,6.42E-10,chromaffin cells
fetal,PMPCB,1.14E-13,0.251017839,0.308,0.285,2.91E-09,chromaffin cells
fetal,DLK1,1.23E-13,0.403838032,0.62,0.607,3.14E-09,chromaffin cells
fetal,MUC20-OT1,2.38E-13,0.26897689,0.266,0.241,6.05E-09,chromaffin cells
fetal,RIF1,3.48E-13,0.260018456,0.381,0.365,8.87E-09,chromaffin cells
fetal,LEO1,1.01E-12,0.255232701,0.262,0.238,2.57E-08,chromaffin cells
fetal,GMNN,2.28E-11,0.26051678,0.272,0.251,5.81E-07,chromaffin cells
fetal,HBA1,2.52E-05,0.351791595,0.243,0.271,0.640850463,chromaffin cells
fetal,HBG2,0.002109907,0.359562218,0.349,0.371,1,chromaffin cells
fetal,COLEC11,0,2.651586084,0.51,0.035,0,COLEC11+ cells
fetal,BGN,0,2.266859251,0.82,0.183,0,COLEC11+ cells
fetal,SPON2,0,2.233710872,0.53,0.079,0,COLEC11+ cells
fetal,C7,0,2.228956832,0.692,0.18,0,COLEC11+ cells
fetal,PDGFRB,0,2.030875184,0.794,0.155,0,COLEC11+ cells
fetal,ITGA8,0,1.992216791,0.673,0.175,0,COLEC11+ cells
fetal,COL6A3,0,1.859656295,0.823,0.209,0,COLEC11+ cells
fetal,PCDH18,0,1.799924274,0.698,0.157,0,COLEC11+ cells
fetal,GEM,0,1.768607517,0.429,0.082,0,COLEC11+ cells
fetal,PTH1R,0,1.749540362,0.502,0.094,0,COLEC11+ cells
fetal,CCDC102B,0,1.735503863,0.321,0.049,0,COLEC11+ cells
fetal,WISP1,0,1.718852728,0.289,0.023,0,COLEC11+ cells
fetal,LAMC3,0,1.691904077,0.288,0.032,0,COLEC11+ cells
fetal,ADH1B,0,1.654843806,0.32,0.037,0,COLEC11+ cells
fetal,KCNJ8,0,1.645465415,0.346,0.054,0,COLEC11+ cells
fetal,CYGB,0,1.617359851,0.485,0.118,0,COLEC11+ cells
fetal,ECM1,0,1.616951767,0.33,0.063,0,COLEC11+ cells
fetal,CCL2,0,1.607641826,0.519,0.167,0,COLEC11+ cells
fetal,CHST2,0,1.592284471,0.526,0.12,0,COLEC11+ cells
fetal,IGFBP3,0,1.584555468,0.578,0.21,0,COLEC11+ cells
fetal,GUCY1A2,0,1.579122496,0.416,0.094,0,COLEC11+ cells
fetal,GGT5,0,1.5504175,0.41,0.091,0,COLEC11+ cells
fetal,FREM1,0,1.534934969,0.322,0.056,0,COLEC11+ cells
fetal,CARMN,0,1.531172949,0.422,0.074,0,COLEC11+ cells
fetal,CFH,0,1.506295595,0.463,0.115,0,COLEC11+ cells
fetal,S1PR3,0,1.458676223,0.387,0.094,0,COLEC11+ cells
fetal,ABCC9,0,1.457186581,0.253,0.032,0,COLEC11+ cells
fetal,FBLN5,0,1.43140914,0.437,0.122,0,COLEC11+ cells
fetal,NDUFA4L2,0,1.395349146,0.389,0.071,0,COLEC11+ cells
fetal,CPED1,0,1.3770902,0.366,0.086,0,COLEC11+ cells
fetal,ITGA1,0,1.362940285,0.592,0.22,0,COLEC11+ cells
fetal,SNAI2,0,1.360302096,0.576,0.189,0,COLEC11+ cells
fetal,COL4A1,0,1.347435907,0.796,0.341,0,COLEC11+ cells
fetal,VASN,0,1.329531577,0.354,0.091,0,COLEC11+ cells
fetal,CALD1,0,1.320212,0.997,0.609,0,COLEC11+ cells
fetal,TCF21,0,1.315297949,0.346,0.075,0,COLEC11+ cells
fetal,SEMA5A,0,1.311172553,0.374,0.095,0,COLEC11+ cells
fetal,CD248,0,1.293954255,0.603,0.171,0,COLEC11+ cells
fetal,ANGPT1,0,1.276045791,0.326,0.08,0,COLEC11+ cells
fetal,FBLIM1,0,1.271473666,0.352,0.088,0,COLEC11+ cells
fetal,CCDC3,0,1.270457306,0.298,0.068,0,COLEC11+ cells
fetal,EGFR,0,1.265278331,0.432,0.113,0,COLEC11+ cells
fetal,NOTCH3,0,1.262659881,0.457,0.124,0,COLEC11+ cells
fetal,COL4A2,0,1.20343378,0.825,0.416,0,COLEC11+ cells
fetal,EMILIN1,0,1.175024469,0.666,0.257,0,COLEC11+ cells
fetal,GUCY1A1,0,1.165284734,0.515,0.159,0,COLEC11+ cells
fetal,PKDCC,0,1.152720168,0.756,0.291,0,COLEC11+ cells
fetal,LHFPL6,0,1.108516876,0.731,0.288,0,COLEC11+ cells
fetal,HES4,0,1.05682001,0.559,0.219,0,COLEC11+ cells
fetal,EDNRA,0,1.035893621,0.411,0.13,0,COLEC11+ cells
fetal,FZD1,0,1.014710159,0.515,0.172,0,COLEC11+ cells
fetal,CLEC11A,0,0.98325839,0.707,0.322,0,COLEC11+ cells
fetal,TGFB1I1,0,0.956232529,0.54,0.23,0,COLEC11+ cells
fetal,IGFBP7,0,0.95581888,0.88,0.414,0,COLEC11+ cells
fetal,LRRC17,0,0.952532679,0.711,0.25,0,COLEC11+ cells
fetal,C11orf96,0,0.94887552,0.827,0.486,0,COLEC11+ cells
fetal,LITAF,0,0.937450163,0.56,0.232,0,COLEC11+ cells
fetal,TPM1,0,0.923759741,0.932,0.622,0,COLEC11+ cells
fetal,EFEMP2,0,0.919197332,0.648,0.318,0,COLEC11+ cells
fetal,ZEB2,0,0.876437547,0.811,0.468,0,COLEC11+ cells
fetal,VIM,0,0.856351228,1,0.805,0,COLEC11+ cells
fetal,MEST,0,0.847025798,0.867,0.477,0,COLEC11+ cells
fetal,CDC42EP5,0,0.844797866,0.681,0.321,0,COLEC11+ cells
fetal,SEPT11,0,0.84318188,0.851,0.497,0,COLEC11+ cells
fetal,OLFML3,0,0.842840487,0.54,0.216,0,COLEC11+ cells
fetal,TSHZ2,0,0.834295229,0.761,0.381,0,COLEC11+ cells
fetal,COL3A1,0,0.833490472,0.987,0.48,0,COLEC11+ cells
fetal,LGALS1,0,0.829509211,0.961,0.565,0,COLEC11+ cells
fetal,CDH11,0,0.820879112,0.679,0.293,0,COLEC11+ cells
fetal,CXCL12,0,0.814201102,0.739,0.306,0,COLEC11+ cells
fetal,IFITM3,0,0.802653975,0.965,0.698,0,COLEC11+ cells
fetal,SPARC,0,0.788967098,0.981,0.71,0,COLEC11+ cells
fetal,FBLN1,0,0.78393854,0.737,0.37,0,COLEC11+ cells
fetal,NR2F2,0,0.769496491,0.944,0.606,0,COLEC11+ cells
fetal,ITM2C,0,0.740918042,0.818,0.499,0,COLEC11+ cells
fetal,PCOLCE,0,0.735852057,0.723,0.285,0,COLEC11+ cells
fetal,SULT1E1,0,0.704813006,0.51,0.18,0,COLEC11+ cells
fetal,PLAC9,0,0.677850567,0.831,0.276,0,COLEC11+ cells
fetal,NR2F1,0,0.666426567,0.872,0.494,0,COLEC11+ cells
fetal,TPM2,0,0.658155186,0.905,0.537,0,COLEC11+ cells
fetal,GPC3,0,0.626441074,0.848,0.423,0,COLEC11+ cells
fetal,COL6A2,0,0.609903312,0.831,0.457,0,COLEC11+ cells
fetal,COL1A2,0,0.584354481,0.992,0.533,0,COLEC11+ cells
fetal,ACTG1,0,0.500506284,1,0.988,0,COLEC11+ cells
fetal,ACTA2,0,0.451938487,0.392,0.09,0,COLEC11+ cells
fetal,COL1A1,0,0.442283323,0.984,0.462,0,COLEC11+ cells
fetal,RPS7,0,0.379081093,1,0.989,0,COLEC11+ cells
fetal,PCDH9,2.14E-304,0.950825366,0.548,0.236,5.45E-300,COLEC11+ cells
fetal,ID3,5.42E-302,0.635993656,0.936,0.648,1.38E-297,COLEC11+ cells
fetal,IFITM1,5.38E-301,1.059925225,0.272,0.069,1.37E-296,COLEC11+ cells
fetal,GUCY1B1,2.15E-300,1.101124771,0.303,0.084,5.46E-296,COLEC11+ cells
fetal,SMIM3,4.39E-295,1.244209435,0.277,0.074,1.12E-290,COLEC11+ cells
fetal,MATN2,3.10E-291,1.012499072,0.485,0.196,7.89E-287,COLEC11+ cells
fetal,TAGLN,3.81E-291,0.796706272,0.388,0.13,9.71E-287,COLEC11+ cells
fetal,CLDN11,8.90E-288,1.164095058,0.298,0.083,2.27E-283,COLEC11+ cells
fetal,EMCN,1.15E-279,0.610819888,0.625,0.271,2.92E-275,COLEC11+ cells
fetal,FOXC2,3.33E-279,0.98968813,0.399,0.14,8.47E-275,COLEC11+ cells
fetal,HIC1,1.71E-278,0.943070176,0.505,0.215,4.34E-274,COLEC11+ cells
fetal,TPM4,3.03E-271,0.602843463,0.896,0.692,7.71E-267,COLEC11+ cells
fetal,COL6A1,4.89E-269,0.720678998,0.66,0.343,1.24E-264,COLEC11+ cells
fetal,VSTM4,1.33E-267,1.14249224,0.257,0.069,3.37E-263,COLEC11+ cells
fetal,BTG1,1.65E-267,0.567588463,0.946,0.808,4.20E-263,COLEC11+ cells
fetal,MGP,1.52E-265,0.829085854,0.448,0.165,3.88E-261,COLEC11+ cells
fetal,RBP1,5.01E-264,0.522572589,0.95,0.782,1.27E-259,COLEC11+ cells
fetal,SNHG18,6.28E-263,1.027172809,0.359,0.125,1.60E-258,COLEC11+ cells
fetal,CTSC,1.39E-262,0.659295355,0.853,0.573,3.55E-258,COLEC11+ cells
fetal,PHLDA1,4.55E-262,0.955984598,0.639,0.357,1.16E-257,COLEC11+ cells
fetal,COL5A2,3.15E-261,0.415881221,0.677,0.309,8.01E-257,COLEC11+ cells
fetal,SEPT7,1.92E-260,0.477994196,0.964,0.846,4.89E-256,COLEC11+ cells
fetal,FHL2,2.59E-259,0.993404481,0.463,0.196,6.60E-255,COLEC11+ cells
fetal,APOE,8.26E-258,0.417292503,0.826,0.513,2.10E-253,COLEC11+ cells
fetal,ABCA8,1.69E-257,1.052712813,0.261,0.071,4.31E-253,COLEC11+ cells
fetal,STARD13,2.12E-257,1.081716168,0.313,0.101,5.40E-253,COLEC11+ cells
fetal,COL12A1,6.00E-256,0.530452097,0.509,0.196,1.53E-251,COLEC11+ cells
fetal,SERPINH1,2.43E-254,0.557750499,0.879,0.573,6.19E-250,COLEC11+ cells
fetal,EVA1B,1.97E-253,0.618042436,0.824,0.544,5.02E-249,COLEC11+ cells
fetal,IFITM2,5.07E-246,0.592425061,0.836,0.553,1.29E-241,COLEC11+ cells
fetal,NID1,1.55E-245,0.815751421,0.639,0.336,3.94E-241,COLEC11+ cells
fetal,DACH1,3.23E-244,1.03935237,0.368,0.137,8.22E-240,COLEC11+ cells
fetal,MDFI,3.23E-229,0.736106891,0.563,0.274,8.23E-225,COLEC11+ cells
fetal,EPS8,1.96E-227,0.970168584,0.408,0.169,5.00E-223,COLEC11+ cells
fetal,VCAN,2.36E-227,0.591239586,0.676,0.347,6.02E-223,COLEC11+ cells
fetal,IL1R1,5.21E-226,1.111974633,0.295,0.098,1.33E-221,COLEC11+ cells
fetal,RARRES2,2.30E-225,0.805089752,0.526,0.253,5.87E-221,COLEC11+ cells
fetal,RASGRP2,1.32E-224,1.056653422,0.27,0.084,3.37E-220,COLEC11+ cells
fetal,ITGB1,7.47E-218,0.602926098,0.865,0.708,1.90E-213,COLEC11+ cells
fetal,COL5A1,1.96E-217,0.532741844,0.507,0.22,4.98E-213,COLEC11+ cells
fetal,CTGF,4.28E-214,0.997796452,0.426,0.184,1.09E-209,COLEC11+ cells
fetal,TMEM98,2.04E-211,0.735183686,0.633,0.372,5.20E-207,COLEC11+ cells
fetal,THY1,3.99E-211,0.807106724,0.575,0.298,1.02E-206,COLEC11+ cells
fetal,EPB41L2,8.44E-208,0.767111588,0.6,0.343,2.15E-203,COLEC11+ cells
fetal,FILIP1,5.70E-207,0.945626767,0.394,0.168,1.45E-202,COLEC11+ cells
fetal,CYTOR,5.96E-207,1.01611469,0.339,0.131,1.52E-202,COLEC11+ cells
fetal,CCDC68,1.19E-206,1.126184871,0.348,0.139,3.03E-202,COLEC11+ cells
fetal,ARHGAP42,2.66E-205,1.006317675,0.281,0.096,6.76E-201,COLEC11+ cells
fetal,ARHGEF17,2.45E-204,0.971912672,0.311,0.114,6.23E-200,COLEC11+ cells
fetal,ID4,1.01E-202,0.877625008,0.381,0.153,2.56E-198,COLEC11+ cells
fetal,PRSS23,8.02E-202,0.768007605,0.396,0.164,2.04E-197,COLEC11+ cells
fetal,AKAP12,3.09E-201,0.398361828,0.895,0.646,7.88E-197,COLEC11+ cells
fetal,C12orf57,3.78E-199,0.470030604,0.898,0.717,9.62E-195,COLEC11+ cells
fetal,TIMP1,1.64E-195,0.550372571,0.915,0.733,4.17E-191,COLEC11+ cells
fetal,MAGED2,4.74E-190,0.427996377,0.947,0.792,1.21E-185,COLEC11+ cells
fetal,CPE,1.11E-189,0.536829686,0.762,0.47,2.84E-185,COLEC11+ cells
fetal,TM4SF1,6.40E-187,0.642588524,0.572,0.294,1.63E-182,COLEC11+ cells
fetal,FN1,1.28E-186,0.461432709,0.724,0.413,3.25E-182,COLEC11+ cells
fetal,CALU,9.04E-185,0.556841852,0.788,0.578,2.30E-180,COLEC11+ cells
fetal,EGR1,8.26E-184,0.599674391,0.767,0.525,2.10E-179,COLEC11+ cells
fetal,RAB34,9.26E-182,0.631124144,0.658,0.41,2.36E-177,COLEC11+ cells
fetal,PTN,9.60E-182,0.371179434,0.63,0.33,2.45E-177,COLEC11+ cells
fetal,SEPT9,1.81E-181,0.732871504,0.604,0.384,4.61E-177,COLEC11+ cells
fetal,NPR3,2.78E-181,0.864719642,0.477,0.243,7.07E-177,COLEC11+ cells
fetal,MYL12A,2.21E-180,0.352516694,0.96,0.834,5.64E-176,COLEC11+ cells
fetal,HNMT,6.10E-179,0.854108652,0.329,0.131,1.55E-174,COLEC11+ cells
fetal,FJX1,1.03E-174,0.966427709,0.366,0.161,2.61E-170,COLEC11+ cells
fetal,FLNA,1.53E-170,0.632659816,0.57,0.329,3.90E-166,COLEC11+ cells
fetal,ADAMTS1,1.65E-170,0.764911497,0.481,0.244,4.20E-166,COLEC11+ cells
fetal,JAG1,2.64E-170,0.786276246,0.287,0.106,6.73E-166,COLEC11+ cells
fetal,FILIP1L,4.62E-169,0.905039316,0.384,0.175,1.18E-164,COLEC11+ cells
fetal,LTBP4,1.67E-164,0.563891379,0.448,0.208,4.24E-160,COLEC11+ cells
fetal,PDGFRA,7.38E-164,0.64744752,0.431,0.195,1.88E-159,COLEC11+ cells
fetal,NID2,1.38E-163,0.844850918,0.389,0.181,3.50E-159,COLEC11+ cells
fetal,KANK2,1.45E-162,0.768414153,0.413,0.201,3.68E-158,COLEC11+ cells
fetal,GMDS,1.69E-162,0.689907869,0.517,0.284,4.31E-158,COLEC11+ cells
fetal,PDE5A,4.57E-162,0.698971693,0.363,0.156,1.16E-157,COLEC11+ cells
fetal,MCAM,4.04E-160,0.81329654,0.385,0.18,1.03E-155,COLEC11+ cells
fetal,IRF1,1.07E-158,0.889265468,0.541,0.325,2.73E-154,COLEC11+ cells
fetal,ADAMTS9,3.33E-158,0.874709643,0.329,0.141,8.48E-154,COLEC11+ cells
fetal,PXDN,2.91E-155,0.696947352,0.534,0.314,7.41E-151,COLEC11+ cells
fetal,FHL3,2.20E-154,0.823100241,0.349,0.158,5.61E-150,COLEC11+ cells
fetal,RRAS,3.05E-152,0.705556627,0.484,0.262,7.75E-148,COLEC11+ cells
fetal,NR2F2-AS1,4.11E-152,0.798994898,0.335,0.148,1.05E-147,COLEC11+ cells
fetal,CHSY1,5.75E-151,0.863002099,0.399,0.204,1.46E-146,COLEC11+ cells
fetal,MYLK,7.10E-151,0.748557964,0.32,0.136,1.81E-146,COLEC11+ cells
fetal,CCDC80,1.04E-150,0.688989719,0.36,0.16,2.65E-146,COLEC11+ cells
fetal,OSTC,6.62E-149,0.391349814,0.893,0.759,1.69E-144,COLEC11+ cells
fetal,TIMP3,1.35E-148,0.580622543,0.723,0.5,3.44E-144,COLEC11+ cells
fetal,LAPTM4A,1.01E-147,0.34438371,0.948,0.797,2.58E-143,COLEC11+ cells
fetal,EMP3,3.46E-147,0.409601549,0.777,0.529,8.81E-143,COLEC11+ cells
fetal,MIR4435-2HG,6.88E-146,0.877561014,0.27,0.108,1.75E-141,COLEC11+ cells
fetal,SSR2,1.95E-145,0.377887013,0.911,0.788,4.97E-141,COLEC11+ cells
fetal,KCNQ1OT1,5.57E-144,0.373483109,0.881,0.654,1.42E-139,COLEC11+ cells
fetal,NOTCH2,2.16E-143,0.744986398,0.375,0.181,5.50E-139,COLEC11+ cells
fetal,DSE,2.96E-143,0.804803138,0.377,0.186,7.53E-139,COLEC11+ cells
fetal,TNS2,1.49E-138,0.694464033,0.376,0.182,3.80E-134,COLEC11+ cells
fetal,IL6ST,4.15E-136,0.601963189,0.61,0.393,1.06E-131,COLEC11+ cells
fetal,FAM3C,2.35E-135,0.660427155,0.517,0.315,5.99E-131,COLEC11+ cells
fetal,NFIA,2.57E-135,0.500445432,0.584,0.334,6.55E-131,COLEC11+ cells
fetal,GPM6B,5.08E-134,0.710803073,0.327,0.148,1.29E-129,COLEC11+ cells
fetal,PDS5B,6.66E-134,0.676589482,0.542,0.352,1.70E-129,COLEC11+ cells
fetal,SPRY1,6.95E-134,0.591945133,0.466,0.251,1.77E-129,COLEC11+ cells
fetal,RNF24,1.20E-133,0.812482878,0.331,0.155,3.06E-129,COLEC11+ cells
fetal,LGALS3,1.90E-133,0.614333783,0.293,0.121,4.83E-129,COLEC11+ cells
fetal,LAMA4,9.93E-133,0.542196242,0.529,0.305,2.53E-128,COLEC11+ cells
fetal,PAG1,1.06E-132,0.737420426,0.339,0.158,2.71E-128,COLEC11+ cells
fetal,ZFP36L1,1.66E-132,0.400461842,0.877,0.685,4.22E-128,COLEC11+ cells
fetal,PIP4P2,5.56E-130,0.765136214,0.38,0.198,1.41E-125,COLEC11+ cells
fetal,RCN1,1.32E-129,0.521435464,0.612,0.405,3.36E-125,COLEC11+ cells
fetal,TRIB2,2.74E-128,0.765957288,0.375,0.193,6.97E-124,COLEC11+ cells
fetal,S100A11,4.61E-127,0.319422948,0.9,0.706,1.17E-122,COLEC11+ cells
fetal,FAM162B,6.22E-126,0.687194311,0.309,0.137,1.58E-121,COLEC11+ cells
fetal,TXNIP,8.71E-125,0.526033534,0.795,0.655,2.22E-120,COLEC11+ cells
fetal,TWIST2,3.36E-124,0.697048681,0.29,0.126,8.54E-120,COLEC11+ cells
fetal,TLE1,1.82E-121,0.638581611,0.484,0.291,4.62E-117,COLEC11+ cells
fetal,PIEZO2,2.57E-121,0.626018545,0.426,0.231,6.55E-117,COLEC11+ cells
fetal,ADGRA2,3.81E-121,0.788291896,0.275,0.12,9.70E-117,COLEC11+ cells
fetal,CEBPD,1.67E-120,0.650974547,0.61,0.405,4.24E-116,COLEC11+ cells
fetal,VCL,8.38E-120,0.614260176,0.496,0.304,2.13E-115,COLEC11+ cells
fetal,FRMD4A,3.24E-118,0.701821577,0.384,0.204,8.24E-114,COLEC11+ cells
fetal,BCL7C,5.00E-117,0.536291174,0.64,0.478,1.27E-112,COLEC11+ cells
fetal,DNAJC12,9.29E-117,0.781971384,0.271,0.121,2.37E-112,COLEC11+ cells
fetal,ACTN1,1.16E-115,0.599752627,0.336,0.164,2.94E-111,COLEC11+ cells
fetal,CNN3,2.84E-115,0.406589064,0.815,0.629,7.24E-111,COLEC11+ cells
fetal,UACA,4.25E-115,0.588264579,0.513,0.313,1.08E-110,COLEC11+ cells
fetal,TEAD2,7.33E-110,0.665793099,0.358,0.188,1.87E-105,COLEC11+ cells
fetal,FERMT2,5.51E-109,0.56953665,0.548,0.367,1.40E-104,COLEC11+ cells
fetal,EBF1,6.03E-109,0.685858894,0.362,0.191,1.54E-104,COLEC11+ cells
fetal,LINC02381,1.45E-107,0.591560325,0.411,0.226,3.70E-103,COLEC11+ cells
fetal,FKBP7,1.73E-107,0.60648061,0.417,0.24,4.40E-103,COLEC11+ cells
fetal,DLC1,7.43E-107,0.515708657,0.614,0.429,1.89E-102,COLEC11+ cells
fetal,EHD2,2.87E-106,0.728045203,0.261,0.117,7.31E-102,COLEC11+ cells
fetal,LAMB1,1.72E-104,0.655453657,0.426,0.252,4.37E-100,COLEC11+ cells
fetal,C1orf54,2.25E-103,0.657985866,0.314,0.157,5.72E-99,COLEC11+ cells
fetal,ISYNA1,4.25E-102,0.613210241,0.535,0.363,1.08E-97,COLEC11+ cells
fetal,CYR61,1.16E-100,0.553337806,0.368,0.191,2.94E-96,COLEC11+ cells
fetal,NAP1L1,2.04E-100,0.273401741,0.946,0.853,5.20E-96,COLEC11+ cells
fetal,JUNB,1.45E-97,0.487081967,0.806,0.699,3.70E-93,COLEC11+ cells
fetal,MMP2,3.58E-97,0.481744123,0.425,0.237,9.12E-93,COLEC11+ cells
fetal,GPC6,2.81E-96,0.581362176,0.424,0.25,7.15E-92,COLEC11+ cells
fetal,AEBP1,8.70E-96,0.685126708,0.284,0.14,2.22E-91,COLEC11+ cells
fetal,ADD3,1.55E-95,0.424197842,0.654,0.479,3.94E-91,COLEC11+ cells
fetal,RBPMS,1.72E-95,0.62807962,0.397,0.236,4.39E-91,COLEC11+ cells
fetal,TBX2,1.53E-94,0.526421876,0.292,0.139,3.88E-90,COLEC11+ cells
fetal,HIF3A,3.34E-94,0.567227837,0.491,0.318,8.50E-90,COLEC11+ cells
fetal,PPP1R12A,1.73E-93,0.496667128,0.654,0.51,4.40E-89,COLEC11+ cells
fetal,SMARCA1,7.65E-92,0.492960224,0.58,0.42,1.95E-87,COLEC11+ cells
fetal,PPP1R15A,2.68E-91,0.466772532,0.691,0.543,6.82E-87,COLEC11+ cells
fetal,LRRC32,5.80E-91,0.472527118,0.381,0.207,1.48E-86,COLEC11+ cells
fetal,IER5L,7.23E-91,0.465346256,0.558,0.379,1.84E-86,COLEC11+ cells
fetal,LOXL2,9.53E-91,0.674908289,0.285,0.143,2.43E-86,COLEC11+ cells
fetal,CD99,2.10E-89,0.305905374,0.839,0.667,5.34E-85,COLEC11+ cells
fetal,SVIL,4.36E-89,0.491840038,0.451,0.271,1.11E-84,COLEC11+ cells
fetal,DACT3,7.04E-89,0.624631238,0.284,0.143,1.79E-84,COLEC11+ cells
fetal,LAPTM4B,4.48E-88,0.402437046,0.681,0.514,1.14E-83,COLEC11+ cells
fetal,QPRT,3.55E-87,0.426879032,0.571,0.389,9.03E-83,COLEC11+ cells
fetal,SERTAD1,5.44E-87,0.541840326,0.499,0.336,1.39E-82,COLEC11+ cells
fetal,RHOC,2.65E-86,0.29957656,0.812,0.655,6.73E-82,COLEC11+ cells
fetal,PPFIBP1,2.84E-85,0.572857242,0.438,0.273,7.24E-81,COLEC11+ cells
fetal,LRP1,8.69E-85,0.489360515,0.378,0.214,2.21E-80,COLEC11+ cells
fetal,TCAF1,1.16E-84,0.417302165,0.613,0.452,2.95E-80,COLEC11+ cells
fetal,SELENOW,5.72E-83,0.334064532,0.826,0.709,1.46E-78,COLEC11+ cells
fetal,SRPX,1.21E-82,0.438589806,0.368,0.204,3.07E-78,COLEC11+ cells
fetal,SYT1,3.09E-82,0.392309751,0.308,0.154,7.86E-78,COLEC11+ cells
fetal,PTK7,3.61E-82,0.676186344,0.302,0.165,9.20E-78,COLEC11+ cells
fetal,MYADM,1.77E-81,0.537103411,0.546,0.393,4.51E-77,COLEC11+ cells
fetal,IGF2.1,7.64E-81,0.487996756,0.463,0.294,1.94E-76,COLEC11+ cells
fetal,SOCS1,1.35E-79,0.694819667,0.331,0.191,3.43E-75,COLEC11+ cells
fetal,C4orf3,2.02E-79,0.35508554,0.775,0.68,5.14E-75,COLEC11+ cells
